Country,State,City,Latitude,Longitude,population,Rank,Timestamp,DateValues
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 6:00,2/27/2021 6:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 7:00,2/27/2021 7:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 8:00,2/27/2021 8:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 9:00,2/27/2021 9:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 10:00,2/27/2021 10:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 11:00,2/27/2021 11:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 12:00,2/27/2021 12:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 13:00,2/27/2021 13:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 14:00,2/27/2021 14:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 15:00,2/27/2021 15:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 16:00,2/27/2021 16:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 17:00,2/27/2021 17:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 18:00,2/27/2021 18:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 19:00,2/27/2021 19:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 20:00,2/27/2021 20:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 21:00,2/27/2021 21:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 22:00,2/27/2021 22:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/27/2021 23:00,2/27/2021 23:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 0:00,2/28/2021 0:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 1:00,2/28/2021 1:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 2:00,2/28/2021 2:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 3:00,2/28/2021 3:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 4:00,2/28/2021 4:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 5:00,2/28/2021 5:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 6:00,2/28/2021 6:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 7:00,2/28/2021 7:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 8:00,2/28/2021 8:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 9:00,2/28/2021 9:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 10:00,2/28/2021 10:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 11:00,2/28/2021 11:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 12:00,2/28/2021 12:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 13:00,2/28/2021 13:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 14:00,2/28/2021 14:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 15:00,2/28/2021 15:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 16:00,2/28/2021 16:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 17:00,2/28/2021 17:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 18:00,2/28/2021 18:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 19:00,2/28/2021 19:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 20:00,2/28/2021 20:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 21:00,2/28/2021 21:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 22:00,2/28/2021 22:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,2/28/2021 23:00,2/28/2021 23:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 0:00,3/1/2021 0:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 1:00,3/1/2021 1:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 2:00,3/1/2021 2:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 3:00,3/1/2021 3:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 4:00,3/1/2021 4:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 5:00,3/1/2021 5:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 6:00,3/1/2021 6:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 7:00,3/1/2021 7:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 8:00,3/1/2021 8:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 9:00,3/1/2021 9:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 10:00,3/1/2021 10:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 11:00,3/1/2021 11:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 12:00,3/1/2021 12:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 13:00,3/1/2021 13:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 14:00,3/1/2021 14:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 15:00,3/1/2021 15:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 16:00,3/1/2021 16:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 17:00,3/1/2021 17:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 18:00,3/1/2021 18:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 19:00,3/1/2021 19:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 20:00,3/1/2021 20:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 21:00,3/1/2021 21:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 22:00,3/1/2021 22:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/1/2021 23:00,3/1/2021 23:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 0:00,3/2/2021 0:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 1:00,3/2/2021 1:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 2:00,3/2/2021 2:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 3:00,3/2/2021 3:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 4:00,3/2/2021 4:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 5:00,3/2/2021 5:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 6:00,3/2/2021 6:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 7:00,3/2/2021 7:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 8:00,3/2/2021 8:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 9:00,3/2/2021 9:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 10:00,3/2/2021 10:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 11:00,3/2/2021 11:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 12:00,3/2/2021 12:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 13:00,3/2/2021 13:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 14:00,3/2/2021 14:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 15:00,3/2/2021 15:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 16:00,3/2/2021 16:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 17:00,3/2/2021 17:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 18:00,3/2/2021 18:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 19:00,3/2/2021 19:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 20:00,3/2/2021 20:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 21:00,3/2/2021 21:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 22:00,3/2/2021 22:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/2/2021 23:00,3/2/2021 23:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 0:00,3/3/2021 0:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 1:00,3/3/2021 1:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 2:00,3/3/2021 2:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 3:00,3/3/2021 3:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 4:00,3/3/2021 4:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 5:00,3/3/2021 5:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 6:00,3/3/2021 6:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 7:00,3/3/2021 7:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 8:00,3/3/2021 8:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 9:00,3/3/2021 9:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 10:00,3/3/2021 10:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 11:00,3/3/2021 11:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 12:00,3/3/2021 12:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 13:00,3/3/2021 13:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 14:00,3/3/2021 14:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 15:00,3/3/2021 15:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 16:00,3/3/2021 16:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 17:00,3/3/2021 17:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 18:00,3/3/2021 18:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 19:00,3/3/2021 19:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 20:00,3/3/2021 20:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 21:00,3/3/2021 21:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 22:00,3/3/2021 22:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/3/2021 23:00,3/3/2021 23:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 0:00,3/4/2021 0:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 1:00,3/4/2021 1:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 2:00,3/4/2021 2:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 3:00,3/4/2021 3:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 4:00,3/4/2021 4:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 5:00,3/4/2021 5:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 6:00,3/4/2021 6:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 7:00,3/4/2021 7:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 8:00,3/4/2021 8:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 9:00,3/4/2021 9:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 10:00,3/4/2021 10:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 11:00,3/4/2021 11:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 12:00,3/4/2021 12:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 13:00,3/4/2021 13:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 14:00,3/4/2021 14:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 15:00,3/4/2021 15:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 16:00,3/4/2021 16:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 17:00,3/4/2021 17:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 18:00,3/4/2021 18:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 19:00,3/4/2021 19:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 20:00,3/4/2021 20:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 21:00,3/4/2021 21:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 22:00,3/4/2021 22:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/4/2021 23:00,3/4/2021 23:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 0:00,3/5/2021 0:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 1:00,3/5/2021 1:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 2:00,3/5/2021 2:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 3:00,3/5/2021 3:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 4:00,3/5/2021 4:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 5:00,3/5/2021 5:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 6:00,3/5/2021 6:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 7:00,3/5/2021 7:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 8:00,3/5/2021 8:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 9:00,3/5/2021 9:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 10:00,3/5/2021 10:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 11:00,3/5/2021 11:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 12:00,3/5/2021 12:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 13:00,3/5/2021 13:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 14:00,3/5/2021 14:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 15:00,3/5/2021 15:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 16:00,3/5/2021 16:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 17:00,3/5/2021 17:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 18:00,3/5/2021 18:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 19:00,3/5/2021 19:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 20:00,3/5/2021 20:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 21:00,3/5/2021 21:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 22:00,3/5/2021 22:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/5/2021 23:00,3/5/2021 23:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 0:00,3/6/2021 0:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 1:00,3/6/2021 1:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 2:00,3/6/2021 2:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 3:00,3/6/2021 3:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 4:00,3/6/2021 4:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 5:00,3/6/2021 5:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 6:00,3/6/2021 6:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 7:00,3/6/2021 7:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 8:00,3/6/2021 8:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 9:00,3/6/2021 9:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 10:00,3/6/2021 10:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 11:00,3/6/2021 11:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 12:00,3/6/2021 12:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 13:00,3/6/2021 13:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 14:00,3/6/2021 14:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 15:00,3/6/2021 15:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 16:00,3/6/2021 16:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 17:00,3/6/2021 17:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 18:00,3/6/2021 18:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 19:00,3/6/2021 19:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 20:00,3/6/2021 20:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 21:00,3/6/2021 21:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 22:00,3/6/2021 22:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/6/2021 23:00,3/6/2021 23:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 0:00,3/7/2021 0:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 1:00,3/7/2021 1:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 2:00,3/7/2021 2:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 3:00,3/7/2021 3:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 4:00,3/7/2021 4:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 5:00,3/7/2021 5:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 6:00,3/7/2021 6:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 7:00,3/7/2021 7:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 8:00,3/7/2021 8:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 9:00,3/7/2021 9:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 10:00,3/7/2021 10:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 11:00,3/7/2021 11:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 12:00,3/7/2021 12:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 13:00,3/7/2021 13:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 14:00,3/7/2021 14:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 15:00,3/7/2021 15:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 16:00,3/7/2021 16:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 17:00,3/7/2021 17:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 18:00,3/7/2021 18:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 19:00,3/7/2021 19:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 20:00,3/7/2021 20:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 21:00,3/7/2021 21:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 22:00,3/7/2021 22:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/7/2021 23:00,3/7/2021 23:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 0:00,3/8/2021 0:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 1:00,3/8/2021 1:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 2:00,3/8/2021 2:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 3:00,3/8/2021 3:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 4:00,3/8/2021 4:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 5:00,3/8/2021 5:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 6:00,3/8/2021 6:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 7:00,3/8/2021 7:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 8:00,3/8/2021 8:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 9:00,3/8/2021 9:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 10:00,3/8/2021 10:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 11:00,3/8/2021 11:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 12:00,3/8/2021 12:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 13:00,3/8/2021 13:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 14:00,3/8/2021 14:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 15:00,3/8/2021 15:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 16:00,3/8/2021 16:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 17:00,3/8/2021 17:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 18:00,3/8/2021 18:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 19:00,3/8/2021 19:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 20:00,3/8/2021 20:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 21:00,3/8/2021 21:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 22:00,3/8/2021 22:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/8/2021 23:00,3/8/2021 23:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 0:00,3/9/2021 0:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 1:00,3/9/2021 1:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 2:00,3/9/2021 2:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 3:00,3/9/2021 3:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 4:00,3/9/2021 4:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 5:00,3/9/2021 5:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 6:00,3/9/2021 6:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 7:00,3/9/2021 7:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 8:00,3/9/2021 8:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 9:00,3/9/2021 9:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 10:00,3/9/2021 10:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 11:00,3/9/2021 11:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 12:00,3/9/2021 12:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 13:00,3/9/2021 13:00
Uruguay,Uruguay,Uruguay,-32.522779,-55.765835,56,15,3/9/2021 14:00,3/9/2021 14:00
